#{"t_start": 1776810759.4779, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
68.79532,305,177.881143
72.505677,315,178.013544
89.759014,375,178.165275
83.501682,351,178.312654
95.451166,393,178.820268
88.214582,353,178.962552
108.28611,434,179.148225
129.70819,506,179.375597
73.369345,315,179.50587
85.883188,356,179.987619
85.992273,360,180.138398
74.463846,319,180.271013
87.351971,360,180.418741
78.022803,335,180.555622
82.614664,346,180.699293
58.490874,265,181.135541
86.293158,353,181.279062
75.06788,325,181.412092
88.319053,364,181.566842
88.722387,363,181.716757
82.167429,340,181.856761
85.220093,353,182.344711
86.470084,361,182.496663
81.383621,342,182.636609
111.235717,444,182.819506
92.648611,373,182.974679
