#{"t_start": 1776781573.628543, "env_id": "BDXCourseProject-v0"}
r,l,t
-25.098245,184,1616.063929
-16.375401,189,1617.665082
-24.508913,191,1619.272424
-19.173592,195,1620.920506
-15.775617,184,1622.469392
-15.971063,227,1624.422647
-24.421533,258,1626.607531
-7.794529,193,1628.230146
-19.578227,246,1630.33218
-22.494245,224,1632.223627
-7.730203,181,1633.742325
-12.518583,190,1635.368723
-12.344551,182,1636.901057
-14.760738,206,1638.641741
-18.256656,224,1640.541572
-13.513512,209,1642.313672
-15.515833,207,1644.064544
-30.180242,291,1646.586207
-21.016407,222,1648.466863
-16.672168,219,1650.324705
-34.992561,297,1652.866943
-14.791057,184,1654.444701
-11.824715,192,1656.06615
-30.120416,228,1658.011361
-30.658701,249,1660.143711
-24.307583,232,1662.112936
-19.185376,235,1664.100982
-36.398731,252,1666.274045
-18.435544,239,1668.302835
-28.21162,237,1670.3115
-16.841639,220,1672.16485
-32.244314,220,1674.021639
-24.842248,198,1675.712738
-23.516806,201,1677.406905
-23.760484,257,1679.586542
-22.326056,213,1681.3791
-18.082031,208,1683.13519
-15.527005,238,1685.179614
-14.025445,196,1686.830026
-26.672796,231,1688.777913
-15.265239,206,1690.5308
-14.160893,217,1692.365592
-30.432714,314,1695.068717
-36.968123,234,1697.039942
-23.191051,218,1698.87596
-13.417586,207,1700.638708
-8.031308,188,1702.234147
-12.884718,184,1703.783462
-10.083277,183,1705.371793
-10.046527,188,1706.963208
-13.6026,195,1708.598282
-12.15214,211,1710.384863
-9.535555,179,1711.914016
-19.866395,180,1713.52603
-9.903586,189,1715.155424
-18.162524,229,1717.087848
-9.761204,193,1718.704452
-14.549164,185,1720.290228
-14.244023,194,1721.922038
-19.974276,199,1723.594513
-16.81283,184,1725.166823
-14.588259,200,1726.865133
-11.260142,184,1728.408289
-21.016226,194,1730.05492
-15.609794,199,1731.721438
-12.732909,206,1733.467973
-13.144779,179,1734.998739
-14.155638,186,1736.559886
